No.,Country,Customer Name,Delivery Year ,Engine,Model Series,Order Month,Order Year,Region,Delivery Total,Order Total,Unfilled Orders
5597,United Kingdom,British Airways,1986,RR,757-200,Aug,1985,Europe,3,3,
5598,United Kingdom,British Airways,1989,RR,747-400,Aug,1986,Europe,5,5,
5599,United Kingdom,British Airways,1989,RR,757-200,Aug,1987,Europe,3,3,
5600,United Kingdom,British Airways,1990,RR,747-400,Aug,1986,Europe,11,11,
5601,United Kingdom,British Airways,1990,RR,767-300ER,Aug,1987,Europe,9,9,
5602,United Kingdom,British Airways,1991,RR,747-400,Aug,1988,Europe,2,2,
5603,United Kingdom,British Airways,1991,RR,767-300ER,Aug,1987,Europe,2,2,
5604,United Kingdom,British Airways,1995,GE,777-200,Aug,1991,Europe,2,2,
5605,United Kingdom,British Airways,1996,GE,777-200,Aug,1991,Europe,2,2,
5606,United Kingdom,British Airways,1997,GE,777-200,Aug,1991,Europe,1,1,
5607,United Kingdom,British Airways,1997,GE,777-200ER,Aug,1991,Europe,10,10,
5608,United Kingdom,British Airways,1999,GE,777-200ER,Aug,1998,Europe,6,6,
5609,United Kingdom,British Airways,1999,RR,757-200,Aug,1998,Europe,2,2,
5610,United Kingdom,British Airways,2000,RR,777-200ER,Aug,1998,Europe,11,11,
5611,United Kingdom,British Airways,2001,RR,777-200ER,Aug,1998,Europe,5,5,
5612,United Kingdom,British Airways,2010,GE,777-300ER,Aug,2008,Europe,1,1,
5613,United Kingdom,British Airways,2012,GE,777-300ER,Aug,2008,Europe,1,1,
5614,United Kingdom,British Airways,,RR,747-400,Sep,1996,Europe,0,2,
5615,United Kingdom,British Airways,1984,PW,737-200,Sep,1983,Europe,8,8,
5616,United Kingdom,British Airways,1985,PW,737-200,Sep,1983,Europe,6,6,
5617,United Kingdom,British Airways,1991,RR,757-200,Sep,1990,Europe,2,2,
5618,United Kingdom,British Airways,1994,RR,757-200,Sep,1990,Europe,2,2,
5619,United Kingdom,British Airways,1995,RR,757-200,Sep,1990,Europe,1,1,
5620,United Kingdom,British Airways,1997,RR,747-400,Sep,1996,Europe,3,3,
5621,United Kingdom,British Airways,1997,RR,757-200,Sep,1996,Europe,3,3,
5622,United Kingdom,British Airways,1998,GE,777-200ER,Sep,1996,Europe,3,3,
5623,United Kingdom,British Airways,1998,RR,747-400,Sep,1996,Europe,6,6,
5624,United Kingdom,British Airways,1999,RR,747-400,Sep,1996,Europe,4,4,
5625,United Kingdom,British Airways,1960,RR,707/720,Oct,1956,Europe,15,15,
5626,United Kingdom,British Airways,1971,PW,707/720,Oct,1970,Europe,1,1,
5627,United Kingdom,British Airways,1978,RR,747-200,Oct,1977,Europe,1,1,
5628,United Kingdom,British Airways,1979,RR,747-200,Oct,1977,Europe,1,1,
5629,United Kingdom,British Airways,1990,RR,757-200,Oct,1988,Europe,1,1,
5630,United Kingdom,British Airways,1991,CF,737-400,Oct,1988,Europe,8,8,
5631,United Kingdom,British Airways,1991,RR,767-300ER,Oct,1988,Europe,3,3,
5632,United Kingdom,British Airways,1992,CF,737-400,Oct,1988,Europe,11,11,
5633,United Kingdom,British Airways,1992,RR,767-300ER,Oct,1988,Europe,3,3,
5634,United Kingdom,British Airways,1993,CF,737-400,Oct,1988,Europe,5,5,
5635,United Kingdom,British Airways,1993,CF,737-400,Oct,1993,Europe,1,1,
5636,United Kingdom,British Airways,2013,GE,777-300ER,Oct,2011,Europe,2,2,
5637,United Kingdom,British Airways,1980,RR,747-200,Nov,1978,Europe,2,2,
5638,United Kingdom,British Airways,1993,CF,737-400,Nov,1993,Europe,1,1,
5639,United Kingdom,British Airways,,RR,747-400,Dec,1991,Europe,0,6,
5640,United Kingdom,British Airways,,RR,787-10,Dec,2013,Europe,0,10,10
5641,United Kingdom,British Airways,1972,PW,747-100,Dec,1968,Europe,1,1,
5642,United Kingdom,British Airways,1993,CF,737-400,Dec,1993,Europe,1,1,
5643,United Kingdom,British Airways,1994,RR,767-300ER,Dec,1991,Europe,1,1,
5644,United Kingdom,British Airways,1996,RR,767-300ER,Dec,1991,Europe,1,1,
5645,United Kingdom,British Airways,1997,RR,767-300ER,Dec,1991,Europe,1,1,
5646,United Kingdom,British Airways,1999,RR,747-400,Dec,1991,Europe,2,2,
5647,United Kingdom,British Airways,2013,RR,787-8,Dec,2007,Europe,4,4,
5648,United Kingdom,British Airways,2014,RR,787-8,Dec,2007,Europe,4,4,
5649,United Kingdom,British Airways,2015,RR,787-9,Dec,2007,Europe,5,5,
5650,United Kingdom,British Airways,2016,RR,787-9,Dec,2007,Europe,11,11,
5651,United Kingdom,British Airways,2017,RR,787-8,Dec,2013,Europe,1,1,
5652,United Kingdom,British Airways,2018,RR,787-8,Dec,2013,Europe,3,3,
5653,United Kingdom,British Airways,2018,RR,787-9,Dec,2013,Europe,2,2,
5654,United Kingdom,British Airways,2020,RR,787-10,Dec,2013,Europe,2,2,
5655,United Kingdom,British Caledonian Airways,1981,GE,DC-10,Feb,1980,Europe,1,1,
5656,United Kingdom,British Caledonian Airways,1977,GE,DC-10,Jun,1976,Europe,2,2,
5657,United Kingdom,British Caledonian Airways,1967,PW,707/720,Jul,1967,Europe,1,1,
5658,United Kingdom,British Caledonian Airways,1980,GE,DC-10,Aug,1978,Europe,3,3,
5659,United Kingdom,British Caledonian Airways,1979,GE,DC-10,Sep,1977,Europe,2,2,
5660,United Kingdom,British Caledonian Airways,1967,PW,707/720,Nov,1965,Europe,1,1,
5661,United Kingdom,British Caledonian Airways,,NS,MD-11,Dec,1986,Europe,0,3,
5662,United Kingdom,British Eagle International,1967,PW,707/720,Jan,1967,Europe,1,1,
5663,United Kingdom,British Eagle International,1962,RR,707/720,May,1961,Europe,1,1,
5664,United Kingdom,British Royal Air Force,1991,CF,707/720,Feb,1987,Europe,5,5,
5665,United Kingdom,British Royal Air Force,1992,CF,707/720,Feb,1987,Europe,1,1,
5666,United Kingdom,British Royal Air Force,1992,CF,707/720,Nov,1987,Europe,1,1,
5667,United Kingdom,buzz,1992,CF,737-400,Apr,1992,Europe,1,1,
5668,United Kingdom,buzz,1990,CF,737-400,Jun,1987,Europe,1,1,
5669,United Kingdom,buzz,1991,CF,737-400,Jun,1987,Europe,1,1,
5670,United Kingdom,buzz,1991,CF,737-400,Jun,1991,Europe,1,1,
5671,United Kingdom,easyJet,2002,CF,737-700,Mar,2000,Europe,4,4,
5672,United Kingdom,easyJet,2003,CF,737-700,Mar,2000,Europe,7,7,
5673,United Kingdom,easyJet,2004,CF,737-700,Mar,2000,Europe,6,6,
5674,United Kingdom,easyJet,2000,CF,737-700,Jul,1998,Europe,3,3,
5675,United Kingdom,easyJet,2001,CF,737-700,Jul,1998,Europe,6,6,
5676,United Kingdom,easyJet,2002,CF,737-700,Jul,1998,Europe,6,6,
5677,United Kingdom,easyJet,1998,CF,737-300,Sep,1997,Europe,4,4,
5678,United Kingdom,easyJet,1999,CF,737-300,Sep,1997,Europe,8,8,
5679,United Kingdom,Electra Aviation Limited,,RR,757-200,Apr,1988,Europe,0,1,
5680,United Kingdom,Flightpath,1987,CF,737-300,Sep,1986,Europe,1,1,
5681,United Kingdom,Jet2.com Ltd,2016,CF,737-800,Sep,2015,Europe,5,5,
5682,United Kingdom,Jet2.com Ltd,2017,CF,737-800,Sep,2015,Europe,14,14,
5683,United Kingdom,Jet2.com Ltd,2018,CF,737-800,Sep,2015,Europe,8,8,
5684,United Kingdom,Jet2.com Ltd,2016,CF,737-800,Dec,2015,Europe,3,3,
5685,United Kingdom,Jet2.com Ltd,2018,CF,737-800,Dec,2016,Europe,3,3,
5686,United Kingdom,Jet2.com Ltd,2019,CF,737-800,Dec,2016,Europe,1,1,
5687,United Kingdom,Lloyds International Leasing,,PW,DC-8,Aug,1966,Europe,0,1,
5688,United Kingdom,Midland Montagu Leasing,1981,PW,737-200,Mar,1981,Europe,1,1,
5689,United Kingdom,Midland Montagu Leasing,1980,PW,737-200,Dec,1979,Europe,1,1,
5690,United Kingdom,Monarch Airlines,,CF,737 MAX,Jan,2017,Europe,0,5,
5691,United Kingdom,Monarch Airlines,1982,PW,737-200,Feb,1981,Europe,2,2,
5692,United Kingdom,Monarch Airlines,1983,RR,757-200,Feb,1981,Europe,2,2,
5693,United Kingdom,Monarch Airlines,1988,RR,757-200,Apr,1988,Europe,2,2,
5694,United Kingdom,Monarch Airlines,,RR,787-8,Aug,2006,Europe,0,6,
5695,United Kingdom,Monarch Airlines,1983,RR,757-200,Aug,1981,Europe,1,1,
5696,United Kingdom,Monarch Airlines,1985,RR,757-200,Aug,1984,Europe,1,1,
5697,United Kingdom,Monarch Airlines,,CF,737 MAX,Oct,2014,Europe,0,30,
5698,United Kingdom,Monarch Airlines,1987,RR,757-200,Dec,1986,Europe,1,1,
5699,United Kingdom,MyTravel Airways,1997,RR,757-200,May,1996,Europe,1,1,
5700,United Kingdom,MyTravel Airways,1994,GE,767-300ER,Aug,1993,Europe,2,2,
5701,United Kingdom,MyTravel Airways,1997,GE,767-300ER,Sep,1996,Europe,1,1,
5702,United Kingdom,Novair International Airways,1989,CF,737-400,Apr,1987,Europe,2,2,
5703,United Kingdom,Novair International Airways,1990,CF,737-400,Apr,1990,Europe,1,1,
5704,United Kingdom,Orion Airways,1982,PW,737-200,Mar,1981,Europe,1,1,
5705,United Kingdom,Orion Airways,,NS,737-300,Jun,1982,Europe,0,1,
5706,United Kingdom,Orion Airways,1985,CF,737-300,Jun,1982,Europe,3,3,
5707,United Kingdom,Orion Airways,1988,CF,737-300,Jun,1982,Europe,1,1,
5708,United Kingdom,Orion Airways,1981,PW,737-200,Oct,1979,Europe,3,3,
5709,United Kingdom,Orion Airways,1983,PW,737-200,Oct,1981,Europe,1,1,
5710,United Kingdom,Orion Airways,1980,PW,737-200,Nov,1978,Europe,2,2,
5711,United Kingdom,Paramount Airways - (Inactive),1988,PW,MD-80,Dec,1987,Europe,2,2,
5712,United Kingdom,Rolls-Royce A/C Management,1999,RR,757-200,Aug,1998,Europe,4,4,
5713,United Kingdom,Security Pacific EuroFinance,1991,CF,737-300,Jun,1987,Europe,1,1,
5714,United Kingdom,Security Pacific EuroFinance,1991,CF,737-300,Oct,1988,Europe,1,1,
5715,United Kingdom,Thomas Cook Airlines,2001,RR,757-300,May,2000,Europe,2,2,
5716,United Kingdom,Thomson Airways - Duplicate (I,,NS,757-200,Nov,1987,Europe,0,1,
5717,United Kingdom,TUI Travel PLC,1994,RR,757-200,Jan,1993,Europe,4,4,
5718,United Kingdom,TUI Travel PLC,1995,RR,757-200,Jan,1993,Europe,1,1,
5719,United Kingdom,TUI Travel PLC,,CF,737 MAX,Feb,2018,Europe,0,2,2
5720,United Kingdom,TUI Travel PLC,,GE,787-8,Feb,2005,Europe,0,2,
5721,United Kingdom,TUI Travel PLC,,GE,787-8,Feb,2007,Europe,0,2,
5722,United Kingdom,TUI Travel PLC,2013,GE,787-8,Feb,2005,Europe,4,4,
5723,United Kingdom,TUI Travel PLC,2015,GE,787-8,Feb,2007,Europe,2,2,
5724,United Kingdom,TUI Travel PLC,1969,PW,737-200,Mar,1967,Europe,1,1,
5725,United Kingdom,TUI Travel PLC,1974,PW,737-200,Mar,1973,Europe,3,3,
5726,United Kingdom,TUI Travel PLC,1984,GE,767-200,Mar,1980,Europe,2,2,
5727,United Kingdom,TUI Travel PLC,1989,GE,767-200,Mar,1988,Europe,1,1,
5728,United Kingdom,TUI Travel PLC,1978,PW,737-200,Apr,1978,Europe,2,2,
5729,United Kingdom,TUI Travel PLC,1973,PW,737-200,May,1972,Europe,2,2,
5730,United Kingdom,TUI Travel PLC,1985,GE,767-200,May,1984,Europe,1,1,
5731,United Kingdom,TUI Travel PLC,2003,RR,757-200,May,2001,Europe,3,3,
5732,United Kingdom,TUI Travel PLC,2004,RR,757-200,May,2001,Europe,1,1,
5733,United Kingdom,TUI Travel PLC,2018,GE,787-9,May,2015,Europe,1,1,
5734,United Kingdom,TUI Travel PLC,1968,PW,737-200,Jun,1966,Europe,2,2,
5735,United Kingdom,TUI Travel PLC,1969,PW,737-200,Jun,1966,Europe,1,1,
5736,United Kingdom,TUI Travel PLC,1980,PW,737-200,Jun,1980,Europe,2,2,
5737,United Kingdom,TUI Travel PLC,1982,PW,737-200,Jun,1980,Europe,3,3,
5738,United Kingdom,TUI Travel PLC,1985,GE,767-200,Jun,1983,Europe,1,1,
5739,United Kingdom,TUI Travel PLC,2000,CF,737-800,Jun,1999,Europe,1,1,
5740,United Kingdom,TUI Travel PLC,2018,GE,787-9,Jun,2016,Europe,1,1,
5741,United Kingdom,TUI Travel PLC,,CF,737 MAX,Jul,2013,Europe,0,36,36
5742,United Kingdom,TUI Travel PLC,,CF,737 MAX,Jul,2016,Europe,0,2,2
5743,United Kingdom,TUI Travel PLC,2018,CF,737 MAX,Jul,2013,Europe,9,9,
5744,United Kingdom,TUI Travel PLC,2019,CF,737 MAX,Jul,2013,Europe,4,4,
5745,United Kingdom,TUI Travel PLC,2019,CF,737 MAX,Jul,2016,Europe,2,2,
5746,United Kingdom,TUI Travel PLC,2021,CF,737 MAX,Jul,2013,Europe,10,10,
5747,United Kingdom,TUI Travel PLC,2021,CF,737 MAX,Jul,2016,Europe,4,4,
5748,United Kingdom,TUI Travel PLC,2022,CF,737 MAX,Jul,2013,Europe,1,1,
5749,United Kingdom,TUI Travel PLC,2022,CF,737 MAX,Jul,2016,Europe,2,2,
5750,United Kingdom,TUI Travel PLC,1969,PW,737-200,Aug,1968,Europe,1,1,
5751,United Kingdom,TUI Travel PLC,,NS,787-8,Sep,2006,Europe,0,6,
5752,United Kingdom,TUI Travel PLC,1970,PW,737-200,Sep,1969,Europe,3,3,
5753,United Kingdom,TUI Travel PLC,2000,CF,737-800,Sep,1998,Europe,3,3,
5754,United Kingdom,TUI Travel PLC,2001,CF,737-800,Sep,1998,Europe,2,2,
5755,United Kingdom,TUI Travel PLC,2010,CF,737-800,Sep,2006,Europe,3,3,
5756,United Kingdom,TUI Travel PLC,2011,CF,737-800,Sep,2006,Europe,9,9,
5757,United Kingdom,TUI Travel PLC,2012,CF,737-800,Sep,2006,Europe,8,8,
5758,United Kingdom,TUI Travel PLC,2013,CF,737-800,Sep,2006,Europe,7,7,
5759,United Kingdom,TUI Travel PLC,2013,GE,787-8,Sep,2006,Europe,1,1,
5760,United Kingdom,TUI Travel PLC,2014,CF,737-800,Sep,2006,Europe,3,3,
5761,United Kingdom,TUI Travel PLC,2014,GE,787-8,Sep,2006,Europe,4,4,
5762,United Kingdom,TUI Travel PLC,2015,GE,787-8,Sep,2006,Europe,2,2,
5763,United Kingdom,TUI Travel PLC,1988,GE,767-200,Oct,1986,Europe,1,1,
5764,United Kingdom,TUI Travel PLC,1988,GE,767-200,Oct,1987,Europe,1,1,
5765,United Kingdom,TUI Travel PLC,2016,GE,787-9,Oct,2013,Europe,1,1,
5766,United Kingdom,TUI Travel PLC,2017,GE,787-9,Oct,2013,Europe,1,1,
5767,United Kingdom,TUI Travel PLC,1977,PW,737-200,Nov,1976,Europe,2,2,
5768,United Kingdom,TUI Travel PLC,1980,PW,737-200,Nov,1978,Europe,3,3,
5769,United Kingdom,TUI Travel PLC,1983,PW,737-200,Nov,1981,Europe,2,2,
5770,United Kingdom,TUI Travel PLC,1990,GE,767-200,Nov,1988,Europe,2,2,
5771,United Kingdom,TUI Travel PLC,1991,GE,767-200,Nov,1988,Europe,2,2,
5772,United Kingdom,TUI Travel PLC,1996,GE,767-300ER,Nov,1994,Europe,3,3,
5773,United Kingdom,TUI Travel PLC,1997,GE,767-300ER,Nov,1994,Europe,1,1,
5774,United Kingdom,TUI Travel PLC,1998,CF,737-800,Nov,1994,Europe,7,7,
5775,United Kingdom,TUI Travel PLC,1999,CF,737-800,Nov,1994,Europe,4,4,
5776,United Kingdom,TUI Travel PLC,2000,CF,737-800,Nov,1994,Europe,5,5,
5777,United Kingdom,TUI Travel PLC,2000,CF,737-800,Nov,1998,Europe,2,2,
5778,United Kingdom,TUI Travel PLC,2014,CF,737-800,Nov,2012,Europe,2,2,
5779,United Kingdom,TUI Travel PLC,2015,CF,737-800,Nov,2010,Europe,5,5,
5780,United Kingdom,TUI Travel PLC,2019,GE,787-9,Nov,2016,Europe,2,2,
5781,United Kingdom,TUI Travel PLC,1987,RR,757-200,Dec,1986,Europe,1,1,
5782,United Kingdom,TUI Travel PLC,1992,RR,757-200,Dec,1991,Europe,3,3,
5783,United Kingdom,TUI Travel PLC,1993,RR,757-200,Dec,1991,Europe,3,3,
5784,United Kingdom,TUI Travel PLC,1998,GE,767-300ER,Dec,1996,Europe,1,1,
5785,United Kingdom,TUI Travel PLC,1999,GE,767-300ER,Dec,1998,Europe,1,1,
5786,United Kingdom,TUI Travel PLC,2000,GE,767-300ER,Dec,1999,Europe,1,1,
5787,United Kingdom,TUI Travel PLC,2001,CF,737-800,Dec,1999,Europe,2,2,
5788,United Kingdom,TUI Travel PLC,2002,CF,737-800,Dec,2000,Europe,4,4,
5789,United Kingdom,TUI Travel PLC,2003,CF,737-800,Dec,2000,Europe,1,1,
5790,United Kingdom,TUI Travel PLC,2006,CF,737-800,Dec,2004,Europe,6,6,
5791,United Kingdom,TUI Travel PLC,2007,CF,737-700,Dec,2004,Europe,1,1,
5792,United Kingdom,TUI Travel PLC,2007,CF,737-700,Dec,2005,Europe,2,2,
5793,United Kingdom,TUI Travel PLC,2007,CF,737-800,Dec,2004,Europe,3,3,
5794,United Kingdom,TUI Travel PLC,2007,CF,737-800,Dec,2005,Europe,4,4,
5795,United Kingdom,TUI Travel PLC,2008,CF,737-700,Dec,2005,Europe,3,3,
5796,United Kingdom,TUI Travel PLC,2008,CF,737-800,Dec,2005,Europe,5,5,
5797,United Kingdom,TUI Travel PLC,2009,CF,737-700,Dec,2005,Europe,1,1,
5798,United Kingdom,TUI Travel PLC,2009,CF,737-800,Dec,2005,Europe,5,5,
5799,United Kingdom,U-Land Airlines,1997,PW,MD-80,Aug,1996,Europe,2,2,
5800,United Kingdom,U-Land Airlines,1995,PW,MD-80,Sep,1995,Europe,2,2,
5801,United Kingdom,U-Land Airlines,1996,PW,MD-80,Sep,1995,Europe,2,2,
5802,United Kingdom,Virgin Atlantic Airways,2014,RR,787-9,Mar,2007,Europe,1,1,
5803,United Kingdom,Virgin Atlantic Airways,2015,RR,787-9,Mar,2007,Europe,7,7,
5804,United Kingdom,Virgin Atlantic Airways,2016,RR,787-9,Mar,2007,Europe,3,3,
5805,United Kingdom,Virgin Atlantic Airways,2017,RR,787-9,Mar,2007,Europe,1,1,
5806,United Kingdom,Virgin Atlantic Airways,2018,RR,787-9,Mar,2007,Europe,3,3,
5807,United Kingdom,Virgin Atlantic Airways,2001,GE,747-400,Aug,2000,Europe,1,1,
5808,United Kingdom,Virgin Atlantic Airways,2003,GE,747-400,Aug,2000,Europe,1,1,
5809,United Kingdom,Virgin Atlantic Airways,1998,GE,747-400,Sep,1998,Europe,1,1,
5810,United Kingdom,Virgin Atlantic Airways,2001,GE,747-400,Nov,2000,Europe,5,5,
5811,United Kingdom,Virgin Atlantic Airways,2016,RR,787-9,Nov,2014,Europe,1,1,
5812,United Kingdom,Virgin Atlantic Airways,1997,GE,747-400,Dec,1996,Europe,1,1,
5813,United Kingdom,Virgin Atlantic Airways,2014,RR,787-9,Dec,2009,Europe,1,1,
5814,United Kingdom,West Coast Airlines - UK (Inac,1966,PW,DC-9,Feb,1965,Europe,3,3,
5815,United Kingdom,West Coast Airlines - UK (Inac,1967,PW,DC-9,Dec,1965,Europe,1,1,
5816,Uruguay,PLUNA,1982,PW,737-200,Mar,1981,South America,3,3,
5817,Uruguay,PLUNA,1969,PW,737-200,Dec,1969,South America,1,1,
5818,USA,777 Partners,,CF,737 MAX,Mar,2021,North America,0,13,13
5819,USA,777 Partners,2021,CF,737 MAX,Mar,2021,North America,9,9,
5820,USA,777 Partners,2022,CF,737 MAX,Mar,2021,North America,2,2,
5821,USA,777 Partners,,CF,737 MAX,Aug,2021,North America,0,8,8
5822,USA,777 Partners,,CF,737 MAX,Sep,2021,North America,0,6,6
5823,USA,777 Partners,,CF,737 MAX,Nov,2021,North America,0,30,30
5824,USA,Air Florida,1979,PW,737-200,Jan,1979,North America,1,1,
5825,USA,Air Florida,1980,PW,737-200,Jan,1979,North America,1,1,
5826,USA,Air Florida,,NS,737-200,Jun,1981,North America,0,5,
5827,USA,Air Florida,,NS,757-200,Jul,1981,North America,0,1,
5828,USA,Air Florida,,RR,757-200,Jul,1981,North America,0,2,
5829,USA,Air Florida,1981,PW,727,Jul,1981,North America,5,5,
5830,USA,Air Florida,1980,PW,737-200,Oct,1980,North America,2,2,
5831,USA,Air Florida,1980,PW,737-200,Nov,1980,North America,2,2,
5832,USA,Air Florida,,NS,737-200,Dec,1980,North America,0,2,
5833,USA,Air Florida,1981,PW,737-200,Dec,1980,North America,3,3,
5834,USA,Air Florida,1982,PW,737-200,Dec,1980,North America,1,1,
5835,USA,Air Lease Corporation,2017,RR,787-9,Jan,2016,North America,1,1,
5836,USA,Air Lease Corporation,,CF,737 MAX,Feb,2013,North America,0,1,
5837,USA,Air Lease Corporation,,CF,737 MAX,Feb,2022,North America,0,18,18
5838,USA,Air Lease Corporation,,GE,787-9,Feb,2020,North America,0,3,
5839,USA,Air Lease Corporation,2014,GE,777-300ER,Feb,2013,North America,3,3,
5840,USA,Air Lease Corporation,2015,GE,777-300ER,Feb,2013,North America,5,5,
5841,USA,Air Lease Corporation,2016,GE,777-300ER,Feb,2013,North America,2,2,
5842,USA,Air Lease Corporation,2021,CF,737 MAX,Feb,2013,North America,4,4,
5843,USA,Air Lease Corporation,,CF,737 MAX,Mar,2014,North America,0,8,1
5844,USA,Air Lease Corporation,,CF,737 MAX,Mar,2018,North America,0,8,8
5845,USA,Air Lease Corporation,,CF,737 MAX,Mar,2022,North America,0,32,32
5846,USA,Air Lease Corporation,2015,CF,737-800,Mar,2014,North America,1,1,
5847,USA,Air Lease Corporation,2021,CF,737 MAX,Mar,2014,North America,1,1,
5848,USA,Air Lease Corporation,2022,CF,737 MAX,Mar,2014,North America,1,1,
5849,USA,Air Lease Corporation,2021,CF,737 MAX,Apr,2021,North America,3,3,
5850,USA,Air Lease Corporation,,CF,737 MAX,May,2016,North America,0,1,1
5851,USA,Air Lease Corporation,2018,CF,737 MAX,May,2016,North America,1,1,
5852,USA,Air Lease Corporation,2022,CF,737 MAX,May,2016,North America,1,1,
5853,USA,Air Lease Corporation,,CF,737-800,Jun,2011,North America,0,4,
5854,USA,Air Lease Corporation,,RR,787-9,Jun,2019,North America,0,1,1
5855,USA,Air Lease Corporation,2013,CF,737-800,Jun,2011,North America,3,3,
5856,USA,Air Lease Corporation,2014,CF,737-800,Jun,2011,North America,3,3,
5857,USA,Air Lease Corporation,2015,CF,737-800,Jun,2011,North America,1,1,
5858,USA,Air Lease Corporation,2016,CF,737-800,Jun,2011,North America,7,7,
5859,USA,Air Lease Corporation,2017,CF,737-800,Jun,2011,North America,2,2,
5860,USA,Air Lease Corporation,,CF,737 MAX,Jul,2012,North America,0,50,16
5861,USA,Air Lease Corporation,,CF,737 MAX,Jul,2014,North America,0,9,3
5862,USA,Air Lease Corporation,,CF,737 MAX,Jul,2017,North America,0,12,7
5863,USA,Air Lease Corporation,2016,GE,777-300ER,Jul,2014,North America,4,4,
5864,USA,Air Lease Corporation,2017,CF,737 MAX,Jul,2016,North America,2,2,
5865,USA,Air Lease Corporation,2017,GE,777-300ER,Jul,2014,North America,2,2,
5866,USA,Air Lease Corporation,2018,CF,737 MAX,Jul,2012,North America,9,9,
5867,USA,Air Lease Corporation,2018,CF,737 MAX,Jul,2016,North America,1,1,
5868,USA,Air Lease Corporation,2019,GE,787-9,Jul,2017,North America,1,1,
5869,USA,Air Lease Corporation,2019,RR,787-9,Jul,2017,North America,1,1,
5870,USA,Air Lease Corporation,2021,CF,737 MAX,Jul,2012,North America,11,11,
5871,USA,Air Lease Corporation,2021,CF,737 MAX,Jul,2014,North America,1,1,
5872,USA,Air Lease Corporation,2022,CF,737 MAX,Jul,2012,North America,5,5,
5873,USA,Air Lease Corporation,,CF,737 MAX,Aug,2018,North America,0,30,30
5874,USA,Air Lease Corporation,,RR,787-9,Aug,2018,North America,0,2,1
5875,USA,Air Lease Corporation,2014,GE,777-300ER,Aug,2011,North America,2,2,
5876,USA,Air Lease Corporation,2015,GE,777-300ER,Aug,2011,North America,3,3,
5877,USA,Air Lease Corporation,2021,RR,787-9,Aug,2018,North America,1,1,
5878,USA,Air Lease Corporation,,CF,737 MAX,Sep,2013,North America,0,2,1
5879,USA,Air Lease Corporation,,GE,787-9,Sep,2013,North America,0,1,1
5880,USA,Air Lease Corporation,,GE,787-10,Sep,2013,North America,0,15,13
5881,USA,Air Lease Corporation,,NS,787-10,Sep,2013,North America,0,4,4
